r l m Re(R) Im(R)
12.8 9 -1 1.88872127326634e-5 -4.66538153155374e-6
12.8 9 1 -1.88872127326633e-5 -4.66538153155374e-6
12.8 9 3 -6.55149343177613e-5 -8.67522714714924e-6
12.8 9 5 -0.000117087689011554 -2.62168206865807e-5
12.8 9 7 -0.000184268211236630 -5.89203561244077e-5
12.8 9 9 -0.000324386350530720 -0.000136852171230965
12.8 10 -10 0.000305765422869197 -0.000145324246735062
12.8 10 -8 0.000180823272995451 -6.67947108467201e-5
12.8 10 -6 0.000121757997224825 -3.29810371696810e-5
12.8 10 -4 7.62746847675538e-5 -1.35442339093208e-5
12.8 10 -2 3.57993804343527e-5 -3.13948354280954e-6
12.8 10 0 0.000516200386960943 0
12.8 10 2 3.57993804343526e-5 3.13948354280946e-6
12.8 10 4 7.62746847675538e-5 1.35442339093209e-5
12.8 10 6 0.000121757997224825 3.29810371696811e-5
12.8 10 8 0.000180823272995451 6.67947108467201e-5
12.8 10 10 0.000305765422869197 0.000145324246735062
12.8 11 -11 0.000287252035618284 -0.000152547037952513
12.8 11 -9 0.000175809979894522 -7.39701702333744e-5
12.8 11 -7 0.000123938882873754 -3.95420844576424e-5
12.8 11 -5 8.38090781016631e-5 -1.87349762574339e-5
12.8 11 -3 4.82455976362490e-5 -6.38319675035166e-6
12.8 11 -1 1.31894958535345e-5 -5.48041038083840e-6
12.8 11 1 -1.31894958535347e-5 -5.48041038083807e-6
12.8 11 3 -4.82455976362490e-5 -6.38319675035196e-6
12.8 11 5 -8.38090781016631e-5 -1.87349762574339e-5
12.8 11 7 -0.000123938882873754 -3.95420844576423e-5
12.8 11 9 -0.000175809979894522 -7.39701702333743e-5
12.8 11 11 -0.000287252035618284 -0.000152547037952513
12.8 12 -12 0.000268859401087838 -0.000158523030396777
12.8 12 -10 0.000169602734315609 -8.04097196664251e-5
12.8 12 -8 0.000124192545796175 -4.57821703805255e-5
12.8 12 -6 8.88832162777888e-5 -2.40375500711266e-5
12.8 12 -4 5.73597031536386e-5 -1.01739988736690e-5
12.8 12 -2 2.68775560553111e-5 -2.35439355986041e-6
12.8 12 0 0.000519590670390081 0
12.8 12 2 2.68775560553110e-5 2.35439355986028e-6
12.8 12 4 5.73597031536387e-5 1.01739988736691e-5
12.8 12 6 8.88832162777888e-5 2.40375500711266e-5
12.8 12 8 0.000124192545796175 4.57821703805255e-5
12.8 12 10 0.000169602734315609 8.04097196664251e-5
12.8 12 12 0.000268859401087838 0.000158523030396778
12.9 0 0 -0.0301046364245490 0
12.9 1 -1 -0.000825953719194592 0.00595801126102587
12.9 1 1 0.000825953719194592 0.00595801126102587
12.9 2 -2 -0.000714676315129215 -3.89476889213403e-5
12.9 2 0 0.000299503566482242 0
12.9 2 2 -0.000714676315129215 3.89476889213402e-5
12.9 3 -3 0.000423092999053903 -5.86186978598273e-5
12.9 3 -1 9.33554778454410e-5 -5.54639413881115e-5
12.9 3 1 -9.33554778454412e-5 -5.54639413881118e-5
12.9 3 3 -0.000423092999053903 -5.86186978598272e-5
12.9 4 -4 0.000415628451817637 -7.43392685820246e-5
12.9 4 -2 0.000148026028063482 -1.22179714401518e-5
12.9 4 0 0.000383369873643910 0
12.9 4 2 0.000148026028063482 1.22179714401518e-5
12.9 4 4 0.000415628451817637 7.43392685820247e-5
12.9 5 -5 0.000396856890808610 -8.79049836210060e-5
12.9 5 -3 0.000163962090815233 -2.22452558516943e-5
12.9 5 -1 4.59634392215774e-5 -3.34006737629758e-6
12.9 5 1 -4.59634392215773e-5 -3.34006737629769e-6
12.9 5 3 -0.000163962090815233 -2.22452558516944e-5
12.9 5 5 -0.000396856890808610 -8.79049836210059e-5
12.9 6 -6 0.000377625005575327 -0.000102862168238602
12.9 6 -4 0.000176620823513579 -3.14807136518442e-5
12.9 6 -2 7.63067006111697e-5 -6.71623488492834e-6
12.9 6 0 0.000451456547042112 0
12.9 6 2 7.63067006111697e-5 6.71623488492823e-6
12.9 6 4 0.000176620823513579 3.14807136518440e-5
12.9 6 6 0.000377625005575327 0.000102862168238602
12.9 7 -7 0.000358584671847397 -0.000114973705970705
12.9 7 -5 0.000182406937325550 -4.09461227499039e-5
12.9 7 -3 9.57231418864372e-5 -1.26807794393894e-5
12.9 7 -1 2.80360078240316e-5 -3.96837103862634e-6
12.9 7 1 -2.80360078240315e-5 -3.96837103862688e-6
12.9 7 3 -9.57231418864371e-5 -1.26807794393894e-5
12.9 7 5 -0.000182406937325550 -4.09461227499038e-5
12.9 7 7 -0.000358584671847397 -0.000114973705970705
12.9 8 -8 0.000339796701986534 -0.000125862901091183
12.9 8 -6 0.000183947058451406 -4.99356245468429e-5
12.9 8 -4 0.000108190610363349 -1.92413697256247e-5
12.9 8 -2 4.98139915708418e-5 -4.37286083998365e-6
12.9 8 0 0.000491514271172636 0
12.9 8 2 4.98139915708418e-5 4.37286083998354e-6
12.9 8 4 0.000108190610363349 1.92413697256248e-5
12.9 8 6 0.000183947058451406 4.99356245468429e-5
12.9 8 8 0.000339796701986534 0.000125862901091183
12.9 9 -9 0.000321209173154298 -0.000135495603875551
12.9 9 -7 0.000182591410875912 -5.83783781374817e-5
12.9 9 -5 0.000116088479359156 -2.59914419531023e-5
12.9 9 -3 6.49855945638118e-5 -8.60533722615454e-6
12.9 9 -1 1.87357923448235e-5 -4.60199154619527e-6
12.9 9 1 -1.87357923448235e-5 -4.60199154619505e-6
12.9 9 3 -6.49855945638119e-5 -8.60533722615460e-6
12.9 9 5 -0.000116088479359156 -2.59914419531022e-5
12.9 9 7 -0.000182591410875912 -5.83783781374818e-5
12.9 9 9 -0.000321209173154298 -0.000135495603875551
12.9 10 -10 0.000302766663278311 -0.000143884813205609
12.9 10 -8 0.000179163482037637 -6.61759979402034e-5
12.9 10 -6 0.000120704762029285 -3.26933616624036e-5
12.9 10 -4 7.56483638333443e-5 -1.34321983294778e-5
12.9 10 -2 3.55181963853716e-5 -3.11469185059286e-6
12.9 10 0 0.000512208056435885 0
12.9 10 2 3.55181963853716e-5 3.11469185059289e-6
12.9 10 4 7.56483638333442e-5 1.34321983294778e-5
12.9 10 6 0.000120704762029285 3.26933616624036e-5
12.9 10 8 0.000179163482037637 6.61759979402034e-5
12.9 10 10 0.000302766663278311 0.000143884813205610
12.9 11 -11 0.000284435070735662 -0.000151035347666481
12.9 11 -9 0.000174185781323165 -7.32800616437181e-5
12.9 11 -7 0.000122853943764298 -3.91922905340989e-5
12.9 11 -5 8.31096113297257e-5 -1.85766061627034e-5
12.9 11 -3 4.78591765465585e-5 -6.33105930031842e-6
12.9 11 -1 1.30798832665798e-5 -5.40161671690442e-6
12.9 11 1 -1.30798832665798e-5 -5.40161671690420e-6
12.9 11 3 -4.78591765465585e-5 -6.33105930031850e-6
12.9 11 5 -8.31096113297257e-5 -1.85766061627033e-5
12.9 11 7 -0.000122853943764298 -3.91922905340989e-5
12.9 11 9 -0.000174185781323165 -7.32800616437180e-5
12.9 11 11 -0.000284435070735662 -0.000151035347666481
12.9 12 -12 0.000266222135910122 -0.000156949865924933
12.9 12 -10 0.000168026887368341 -7.96551055329131e-5
12.9 12 -8 0.000123094124548710 -4.53740234516650e-5
12.9 12 -6 8.81313028172677e-5 -2.38329997921715e-5
12.9 12 -4 5.68932895525686e-5 -1.00909316617619e-5
12.9 12 -2 2.66660301521540e-5 -2.33586447732944e-6
12.9 12 0 0.000515570499273571 0
12.9 12 2 2.66660301521539e-5 2.33586447732947e-6
12.9 12 4 5.68932895525687e-5 1.00909316617619e-5
12.9 12 6 8.81313028172677e-5 2.38329997921716e-5
12.9 12 8 0.000123094124548710 4.53740234516649e-5
12.9 12 10 0.000168026887368341 7.96551055329131e-5
12.9 12 12 0.000266222135910122 0.000156949865924933
13.0 0 0 -0.0298735188695119 0
13.0 1 -1 -0.000810427204638364 0.00586650058155423
13.0 1 1 0.000810427204638364 0.00586650058155423
13.0 2 -2 -0.000692001642096140 -3.86011163904836e-5
13.0 2 0 0.000296994345139325 0
13.0 2 2 -0.000692001642096140 3.86011163904837e-5
13.0 3 -3 0.000419385852746796 -5.80808819094676e-5
13.0 3 -1 9.26456960007659e-5 -5.38744794073915e-5
13.0 3 1 -9.26456960007659e-5 -5.38744794073916e-5
13.0 3 3 -0.000419385852746796 -5.80808819094676e-5
13.0 4 -4 0.000411703664125178 -7.36325524744785e-5
13.0 4 -2 0.000146584945202440 -1.21224985084663e-5
13.0 4 0 0.000380592260229511 0
13.0 4 2 0.000146584945202440 1.21224985084664e-5
13.0 4 4 0.000411703664125178 7.36325524744785e-5
13.0 5 -5 0.000393052891224083 -8.71100342661435e-5
13.0 5 -3 0.000162591348055580 -2.20400506945339e-5
13.0 5 -1 4.56164114401025e-5 -3.31799347721550e-6
13.0 5 1 -4.56164114401024e-5 -3.31799347721583e-6
13.0 5 3 -0.000162591348055580 -2.20400506945339e-5
13.0 5 5 -0.000393052891224083 -8.71100342661435e-5
13.0 6 -6 0.000373982537413328 -0.000101861128149180
13.0 6 -4 0.000175096287448172 -3.12072975803597e-5
13.0 6 -2 7.57085931901570e-5 -6.66302244824560e-6
13.0 6 0 0.000447993901460374 0
13.0 6 2 7.57085931901571e-5 6.66302244824555e-6
13.0 6 4 0.000175096287448172 3.12072975803597e-5
13.0 6 6 0.000373982537413328 0.000101861128149180
13.0 7 -7 0.000355117853002821 -0.000113854668181508
13.0 7 -5 0.000180803021514078 -4.05833193400946e-5
13.0 7 -3 9.49447662101075e-5 -1.25784427818821e-5
13.0 7 -1 2.78187634394756e-5 -3.91871021259858e-6
13.0 7 1 -2.78187634394754e-5 -3.91871021259869e-6
13.0 7 3 -9.49447662101075e-5 -1.25784427818821e-5
13.0 7 5 -0.000180803021514078 -4.05833193400945e-5
13.0 7 7 -0.000355117853002821 -0.000113854668181508
13.0 8 -8 0.000336508564919851 -0.000124632012546284
13.0 8 -6 0.000182307627020581 -4.94863492639352e-5
13.0 8 -4 0.000107291709172057 -1.90802993898260e-5
13.0 8 -2 4.94234203960278e-5 -4.33846319385691e-6
13.0 8 0 0.000487743482516425 0
13.0 8 2 4.94234203960278e-5 4.33846319385678e-6
13.0 8 4 0.000107291709172057 1.90802993898261e-5
13.0 8 6 0.000182307627020581 4.94863492639352e-5
13.0 8 8 0.000336508564919851 0.000124632012546284
13.0 9 -9 0.000318095202663507 -0.000134166495328458
13.0 9 -7 0.000180945399288956 -5.78462463758614e-5
13.0 9 -5 0.000115106372207496 -2.57697311526924e-5
13.0 9 -3 6.44647858179278e-5 -8.53636201902377e-6
13.0 9 -1 1.85867784281931e-5 -4.53978150944398e-6
13.0 9 1 -1.85867784281933e-5 -4.53978150944355e-6
13.0 9 3 -6.44647858179278e-5 -8.53636201902371e-6
13.0 9 5 -0.000115106372207496 -2.57697311526923e-5
13.0 9 7 -0.000180945399288956 -5.78462463758614e-5
13.0 9 9 -0.000318095202663507 -0.000134166495328458
13.0 10 -10 0.000299827559173739 -0.000142474176118958
13.0 10 -8 0.000177534154490832 -6.55688265579357e-5
13.0 10 -6 0.000119669611456497 -3.24107223500630e-5
13.0 10 -4 7.50321670833531e-5 -1.33220167974446e-5
13.0 10 -2 3.52413402513882e-5 -3.09029093662825e-6
13.0 10 0 0.000508277289028898 0
13.0 10 2 3.52413402513881e-5 3.09029093662837e-6
13.0 10 4 7.50321670833531e-5 1.33220167974446e-5
13.0 10 6 0.000119669611456497 3.24107223500630e-5
13.0 10 8 0.000177534154490832 6.55688265579356e-5
13.0 10 10 0.000299827559173739 0.000142474176118958
13.0 11 -11 0.000281674259919941 -0.000149554299540589
13.0 11 -9 0.000172591945568705 -7.26033182545774e-5
13.0 11 -7 0.000121788126714384 -3.88488750662801e-5
13.0 11 -5 8.24218405653782e-5 -1.84209530438473e-5
13.0 11 -3 4.74789301548411e-5 -6.27968413342511e-6
13.0 11 -1 1.29720693914607e-5 -5.32438324365764e-6
13.0 11 1 -1.29720693914603e-5 -5.32438324365791e-6
13.0 11 3 -4.74789301548411e-5 -6.27968413342508e-6
13.0 11 5 -8.24218405653783e-5 -1.84209530438473e-5
13.0 11 7 -0.000121788126714384 -3.88488750662801e-5
13.0 11 9 -0.000172591945568705 -7.26033182545775e-5
13.0 11 11 -0.000281674259919941 -0.000149554299540589
13.0 12 -12 0.000263638016614099 -0.000155408202207623
13.0 12 -10 0.000166481086539138 -7.89147365886953e-5
13.0 12 -8 0.000122015338494011 -4.49731810432745e-5
13.0 12 -6 8.73920539407319e-5 -2.36319364880663e-5
13.0 12 -4 5.64342300250514e-5 -1.00092223471187e-5
13.0 12 -2 2.64575251144962e-5 -2.31762875639856e-6
13.0 12 0 0.000511612069170906 0
13.0 12 2 2.64575251144962e-5 2.31762875639864e-6
13.0 12 4 5.64342300250513e-5 1.00092223471186e-5
13.0 12 6 8.73920539407319e-5 2.36319364880663e-5
13.0 12 8 0.000122015338494011 4.49731810432744e-5
13.0 12 10 0.000166481086539138 7.89147365886953e-5
13.0 12 12 0.000263638016614099 0.000155408202207623
13.1 0 0 -0.0296459564724152 0
13.1 1 -1 -0.000795271896703255 0.00577708914561882
13.1 1 1 0.000795271896703255 0.00577708914561882
13.1 2 -2 -0.000670077763359409 -3.82608716845969e-5
13.1 2 0 0.000294539919934240 0
13.1 2 2 -0.000670077763359409 3.82608716845968e-5
13.1 3 -3 0.000415741487118297 -5.75499523024463e-5
13.1 3 -1 9.19468839514904e-5 -5.23450283891676e-5
13.1 3 1 -9.19468839514904e-5 -5.23450283891677e-5
13.1 3 3 -0.000415741487118297 -5.75499523024463e-5
13.1 4 -4 0.000407851963418548 -7.29392067386598e-5
13.1 4 -2 0.000145177009476968 -1.20284335806267e-5
13.1 4 0 0.000377849998669824 0
13.1 4 2 0.000145177009476968 1.20284335806268e-5
13.1 4 4 0.000407851963418548 7.29392067386599e-5
13.1 5 -5 0.000389322409475667 -8.63286322184719e-5
13.1 5 -3 0.000161243370883942 -2.18394433821662e-5
13.1 5 -1 4.52745426300974e-5 -3.29597310518210e-6
13.1 5 1 -4.52745426300972e-5 -3.29597310518221e-6
13.1 5 3 -0.000161243370883942 -2.18394433821663e-5
13.1 5 5 -0.000389322409475667 -8.63286322184718e-5
13.1 6 -6 0.000370412085092673 -0.000100879681557072
13.1 6 -4 0.000173598488623621 -3.09386107212090e-5
13.1 6 -2 7.51198108132617e-5 -6.61064610441238e-6
13.1 6 0 0.000444584438614392 0
13.1 6 2 7.51198108132617e-5 6.61064610441250e-6
13.1 6 4 0.000173598488623621 3.09386107212090e-5
13.1 6 6 0.000370412085092673 0.000100879681557072
13.1 7 -7 0.000351718930492567 -0.000112756639335389
13.1 7 -5 0.000179227423818170 -4.02266480491853e-5
13.1 7 -3 9.41790116422873e-5 -1.24776963540962e-5
13.1 7 -1 2.76048545847204e-5 -3.87015868600656e-6
13.1 7 1 -2.76048545847205e-5 -3.87015868600634e-6
13.1 7 3 -9.41790116422874e-5 -1.24776963540961e-5
13.1 7 5 -0.000179227423818170 -4.02266480491853e-5
13.1 7 7 -0.000351718930492567 -0.000112756639335389
13.1 8 -8 0.000333284214166147 -0.000123425427850503
13.1 8 -6 0.000180697379036369 -4.90451893677257e-5
13.1 8 -4 0.000106407905073082 -1.89219191972246e-5
13.1 8 -2 4.90392393614690e-5 -4.30460125243605e-6
13.1 8 0 0.000484030653845215 0
13.1 8 2 4.90392393614689e-5 4.30460125243605e-6
13.1 8 4 0.000106407905073082 1.89219191972246e-5
13.1 8 6 0.000180697379036369 4.90451893677257e-5
13.1 8 8 0.000333284214166147 0.000123425427850503
13.1 9 -9 0.000315042489627376 -0.000132864150381844
13.1 9 -7 0.000179329313889393 -5.73239390161671e-5
13.1 9 -5 0.000114140918468521 -2.55514831932188e-5
13.1 9 -3 6.39522970355215e-5 -8.46809829121683e-6
13.1 9 -1 1.84401125235642e-5 -4.47853742587781e-6
13.1 9 1 -1.84401125235640e-5 -4.47853742587781e-6
13.1 9 3 -6.39522970355215e-5 -8.46809829121677e-6
13.1 9 5 -0.000114140918468521 -2.55514831932189e-5
13.1 9 7 -0.000179329313889393 -5.73239390161672e-5
13.1 9 9 -0.000315042489627376 -0.000132864150381844
13.1 10 -10 0.000296946522321508 -0.000141091432563008
13.1 10 -8 0.000175934662039830 -6.49728559400400e-5
13.1 10 -6 0.000118651882879616 -3.21329876748313e-5
13.1 10 -4 7.44256436423505e-5 -1.32136454141887e-5
13.1 10 -2 3.49685645298016e-5 -3.06627261727127e-6
13.1 10 0 0.000504406511676567 0
13.1 10 2 3.49685645298018e-5 3.06627261727137e-6
13.1 10 4 7.44256436423505e-5 1.32136454141887e-5
13.1 10 6 0.000118651882879616 3.21329876748312e-5
13.1 10 8 0.000175934662039830 6.49728559400400e-5
13.1 10 10 0.000296946522321508 0.000141091432563007
13.1 11 -11 0.000278967848739654 -0.000148102643571319
13.1 11 -9 0.000171027586255095 -7.19393520161246e-5
13.1 11 -7 0.000120740920190487 -3.85119129401893e-5
13.1 11 -5 8.17454705494766e-5 -1.82681274759104e-5
13.1 11 -3 4.71047092978465e-5 -6.22911473895243e-6
13.1 11 -1 1.28660100444469e-5 -5.24866558067842e-6
13.1 11 1 -1.28660100444470e-5 -5.24866558067837e-6
13.1 11 3 -4.71047092978464e-5 -6.22911473895245e-6
13.1 11 5 -8.17454705494767e-5 -1.82681274759104e-5
13.1 11 7 -0.000120740920190487 -3.85119129401893e-5
13.1 11 9 -0.000171027586255095 -7.19393520161246e-5
13.1 11 11 -0.000278967848739654 -0.000148102643571319
13.1 12 -12 0.000261105116901621 -0.000153897074536623
13.1 12 -10 0.000164964320747533 -7.81882057482082e-5
13.1 12 -8 0.000120955950089800 -4.45794331096516e-5
13.1 12 -6 8.66652677532028e-5 -2.34342655711852e-5
13.1 12 -4 5.59822896010507e-5 -9.92883690028601e-6
13.1 12 -2 2.62518273321908e-5 -2.29967974401960e-6
13.1 12 0 0.000507713757832806 0
13.1 12 2 2.62518273321908e-5 2.29967974401952e-6
13.1 12 4 5.59822896010507e-5 9.92883690028599e-6
13.1 12 6 8.66652677532028e-5 2.34342655711851e-5
13.1 12 8 0.000120955950089800 4.45794331096516e-5
13.1 12 10 0.000164964320747533 7.81882057482082e-5
13.1 12 12 0.000261105116901621 0.000153897074536623
13.200000000000001 0 0 -0.0294218637048742 0
13.200000000000001 1 -1 -0.000780476532870814 0.00568971204703070
13.200000000000001 1 1 0.000780476532870814 0.00568971204703070
13.200000000000001 2 -2 -0.000648873914824653 -3.79267593297858e-5
13.200000000000001 2 0 0.000292137187511633 0
13.200000000000001 2 2 -0.000648873914824653 3.79267593297857e-5
13.200000000000001 3 -3 0.000412158299319542 -5.70261526056595e-5
13.200000000000001 3 -1 9.12587914430468e-5 -5.08730301733986e-5
13.200000000000001 3 1 -9.12587914430467e-5 -5.08730301733981e-5
13.200000000000001 3 3 -0.000412158299319542 -5.70261526056595e-5
13.200000000000001 4 -4 0.000404071521138334 -7.22588404094489e-5
13.200000000000001 4 -2 0.000143801168366464 -1.19357467431668e-5
13.200000000000001 4 0 0.000375142995504922 0
13.200000000000001 4 2 0.000143801168366464 1.19357467431669e-5
13.200000000000001 4 4 0.000404071521138334 7.22588404094488e-5
13.200000000000001 5 -5 0.000385663252295090 -8.55602596938086e-5
13.200000000000001 5 -3 0.000159917587034393 -2.16429400258980e-5
13.200000000000001 5 -1 4.49377160911804e-5 -3.27375070553954e-6
13.200000000000001 5 1 -4.49377160911804e-5 -3.27375070553954e-6
13.200000000000001 5 3 -0.000159917587034393 -2.16429400258980e-5
13.200000000000001 5 5 -0.000385663252295089 -8.55602596938086e-5
13.200000000000001 6 -6 0.000366911225700494 -9.99172437756025e-5
13.200000000000001 6 -4 0.000172126395011694 -3.06745345120284e-5
13.200000000000001 6 -2 7.45399578289096e-5 -6.55908751899592e-6
13.200000000000001 6 0 0.000441226765145604 0
13.200000000000001 6 2 7.45399578289095e-5 6.55908751899582e-6
13.200000000000001 6 4 0.000172126395011694 3.06745345120284e-5
13.200000000000001 6 6 0.000366911225700494 9.99172437756025e-5
13.200000000000001 7 -7 0.000348385850777652 -0.000111679157360442
13.200000000000001 7 -5 0.000177679386270486 -3.98762295098862e-5
13.200000000000001 7 -3 9.34255686167706e-5 -1.23785742714776e-5
13.200000000000001 7 -1 2.73942039483828e-5 -3.82267188175461e-6
13.200000000000001 7 1 -2.73942039483828e-5 -3.82267188175477e-6
13.200000000000001 7 3 -9.34255686167706e-5 -1.23785742714776e-5
13.200000000000001 7 5 -0.000177679386270486 -3.98762295098863e-5
13.200000000000001 7 7 -0.000348385850777652 -0.000111679157360442
13.200000000000001 8 -8 0.000330121759771768 -0.000122242405138079
13.200000000000001 8 -6 0.000179115738963506 -4.86119146997461e-5
13.200000000000001 8 -4 0.000105538777925244 -1.87661611878251e-5
13.200000000000001 8 -2 4.86611766030441e-5 -4.27126326098319e-6
13.200000000000001 8 0 0.000480374308650355 0
13.200000000000001 8 2 4.86611766030440e-5 4.27126326098327e-6
13.200000000000001 8 4 0.000105538777925244 1.87661611878251e-5
13.200000000000001 8 6 0.000179115738963506 4.86119146997461e-5
13.200000000000001 8 8 0.000330121759771768 0.000122242405138078
13.200000000000001 9 -9 0.000312049170144993 -0.000131587833572070
13.200000000000001 9 -7 0.000177742313030461 -5.68110197391203e-5
13.200000000000001 9 -5 0.000113191688977112 -2.53367258265790e-5
13.200000000000001 9 -3 6.34479280427425e-5 -8.40068203232142e-6
13.200000000000001 9 -1 1.82957392593596e-5 -4.41834969967363e-6
13.200000000000001 9 1 -1.82957392593596e-5 -4.41834969967353e-6
13.200000000000001 9 3 -6.34479280427423e-5 -8.40068203232145e-6
13.200000000000001 9 5 -0.000113191688977112 -2.53367258265790e-5
13.200000000000001 9 7 -0.000177742313030461 -5.68110197391204e-5
13.200000000000001 9 9 -0.000312049170144993 -0.000131587833572069
13.200000000000001 10 -10 0.000294121972711675 -0.000139735722485106
13.200000000000001 10 -8 0.000174364056436332 -6.43877739007338e-5
13.200000000000001 10 -6 0.000117651277935794 -3.18600241248751e-5
13.200000000000001 10 -4 7.38286773155299e-5 -1.31070367523737e-5
13.200000000000001 10 -2 3.46997975780139e-5 -3.04262737267736e-6
13.200000000000001 10 0 0.000500594309217161 0
13.200000000000001 10 2 3.46997975780140e-5 3.04262737267733e-6
13.200000000000001 10 4 7.38286773155300e-5 1.31070367523737e-5
13.200000000000001 10 6 0.000117651277935794 3.18600241248751e-5
13.200000000000001 10 8 0.000174364056436332 6.43877739007338e-5
13.200000000000001 10 10 0.000294121972711675 0.000139735722485106
13.200000000000001 11 -11 0.000276314162862484 -0.000146679214718080
13.200000000000001 11 -9 0.000169491867933817 -7.12878688912478e-5
